channel_cd,interval_ts_local,meter_id,voltage_lvt,amps_lct,power_factor_pf,number_of_phases,year,month,day,hour,minute,second,week,dayofweek
a,2021-04-23 15:30:00+10:00,396.0,238.96166666666667,1.3634351666666669,-0.6466666666666666,1.0,2021.0,4.0,23.0,15.0,42.5,0.0,16.0,4.0
a,2021-04-23 16:00:00+10:00,396.0,236.77333333333334,5.0111083333333335,-0.015833333333333328,1.0,2021.0,4.0,23.0,16.0,12.5,0.0,16.0,4.0
a,2021-04-23 16:30:00+10:00,396.0,235.85833333333335,6.13801,0.9713333333333334,1.0,2021.0,4.0,23.0,16.0,42.5,0.0,16.0,4.0
a,2021-04-23 17:00:00+10:00,396.0,234.05499999999998,6.285735,0.9653333333333333,1.0,2021.0,4.0,23.0,17.0,12.5,0.0,16.0,4.0
a,2021-04-23 17:30:00+10:00,396.0,233.18500000000003,6.392885,0.9666666666666667,1.0,2021.0,4.0,23.0,17.0,42.5,0.0,16.0,4.0
a,2021-04-23 18:00:00+10:00,396.0,234.10666666666665,3.362665,0.48150000000000004,1.0,2021.0,4.0,23.0,18.0,12.5,0.0,16.0,4.0
a,2021-04-23 18:30:00+10:00,396.0,235.51999999999998,1.5467294999999999,-0.35200000000000004,1.0,2021.0,4.0,23.0,18.0,42.5,0.0,16.0,4.0
a,2021-04-23 19:00:00+10:00,396.0,237.66666666666666,1.4392353333333334,-0.3501666666666667,1.0,2021.0,4.0,23.0,19.0,12.5,0.0,16.0,4.0
a,2021-04-23 19:30:00+10:00,396.0,237.90333333333334,1.2469481666666666,-0.6626666666666666,1.0,2021.0,4.0,23.0,19.0,42.5,0.0,16.0,4.0
a,2021-04-23 20:00:00+10:00,396.0,237.96,1.5736833333333333,0.30066666666666664,1.0,2021.0,4.0,23.0,20.0,12.5,0.0,16.0,4.0
a,2021-04-23 20:30:00+10:00,396.0,239.32833333333335,1.2675233333333333,0.33466666666666667,1.0,2021.0,4.0,23.0,20.0,42.5,0.0,16.0,4.0
a,2021-04-23 21:00:00+10:00,396.0,236.49,1.4061578333333333,-0.03466666666666666,1.0,2021.0,4.0,23.0,21.0,12.5,0.0,16.0,4.0
a,2021-04-23 21:30:00+10:00,396.0,233.86666666666667,2.1286533333333333,0.5473333333333333,1.0,2021.0,4.0,23.0,21.0,42.5,0.0,16.0,4.0
a,2021-04-23 22:00:00+10:00,396.0,237.775,1.4586203333333332,0.26266666666666666,1.0,2021.0,4.0,23.0,22.0,12.5,0.0,16.0,4.0
a,2021-04-23 22:30:00+10:00,396.0,237.05499999999998,1.5051046666666668,-0.05300000000000001,1.0,2021.0,4.0,23.0,22.0,42.5,0.0,16.0,4.0
a,2021-04-23 23:00:00+10:00,396.0,238.87833333333333,1.373589,-0.03033333333333334,1.0,2021.0,4.0,23.0,23.0,12.5,0.0,16.0,4.0
a,2021-04-23 23:30:00+10:00,396.0,242.74666666666667,1.1744773333333334,-0.3561666666666667,1.0,2021.0,4.0,23.0,23.0,42.5,0.0,16.0,4.0
a,2021-04-24 00:00:00+10:00,396.0,243.62833333333333,0.6459771666666667,-0.8463333333333334,1.0,2021.0,4.0,24.0,0.0,12.5,0.0,16.0,5.0
a,2021-04-24 00:30:00+10:00,396.0,243.475,0.4802436666666667,-0.7675000000000001,1.0,2021.0,4.0,24.0,0.0,42.5,0.0,16.0,5.0
a,2021-04-24 01:00:00+10:00,396.0,245.04833333333332,0.43604,-0.7236666666666666,1.0,2021.0,4.0,24.0,1.0,12.5,0.0,16.0,5.0
a,2021-04-24 01:30:00+10:00,396.0,244.90333333333334,0.42605116666666665,-0.7158333333333333,1.0,2021.0,4.0,24.0,1.0,42.5,0.0,16.0,5.0
a,2021-04-24 02:00:00+10:00,396.0,244.60500000000002,0.4315636666666667,-0.7063333333333333,1.0,2021.0,4.0,24.0,2.0,12.5,0.0,16.0,5.0
a,2021-04-24 02:30:00+10:00,396.0,243.72833333333332,0.4271233333333333,-0.702,1.0,2021.0,4.0,24.0,2.0,42.5,0.0,16.0,5.0
a,2021-04-24 03:00:00+10:00,396.0,242.98166666666665,0.4261626666666667,-0.7048333333333333,1.0,2021.0,4.0,24.0,3.0,12.5,0.0,16.0,5.0
a,2021-04-24 03:30:00+10:00,396.0,242.635,0.4397165,-0.7123333333333334,1.0,2021.0,4.0,24.0,3.0,42.5,0.0,16.0,5.0
a,2021-04-24 04:00:00+10:00,396.0,242.295,0.4323456666666667,-0.7063333333333333,1.0,2021.0,4.0,24.0,4.0,12.5,0.0,16.0,5.0
a,2021-04-24 04:30:00+10:00,396.0,242.83166666666668,0.4504951666666666,-0.7238333333333333,1.0,2021.0,4.0,24.0,4.0,42.5,0.0,16.0,5.0
a,2021-04-24 05:00:00+10:00,396.0,243.57500000000002,0.4404321666666666,-0.7303333333333333,1.0,2021.0,4.0,24.0,5.0,12.5,0.0,16.0,5.0
a,2021-04-24 05:30:00+10:00,396.0,242.57833333333335,0.4321808333333333,-0.7153333333333333,1.0,2021.0,4.0,24.0,5.0,42.5,0.0,16.0,5.0
a,2021-04-24 06:00:00+10:00,396.0,242.24166666666667,0.43042850000000005,-0.7046666666666667,1.0,2021.0,4.0,24.0,6.0,12.5,0.0,16.0,5.0
a,2021-04-24 06:30:00+10:00,396.0,240.81000000000003,0.388957,-0.6366666666666666,1.0,2021.0,4.0,24.0,6.0,42.5,0.0,16.0,5.0
a,2021-04-24 07:00:00+10:00,396.0,238.77666666666667,1.0446336666666667,-0.25033333333333335,1.0,2021.0,4.0,24.0,7.0,12.5,0.0,16.0,5.0
a,2021-04-24 07:30:00+10:00,396.0,240.8983333333333,0.4701283333333333,-0.7816666666666667,1.0,2021.0,4.0,24.0,7.0,42.5,0.0,16.0,5.0
a,2021-04-24 08:00:00+10:00,396.0,241.11833333333334,1.6486605,0.26366666666666666,1.0,2021.0,4.0,24.0,8.0,12.5,0.0,16.0,5.0
a,2021-04-24 08:30:00+10:00,396.0,242.665,2.2300815000000003,0.8401666666666667,1.0,2021.0,4.0,24.0,8.0,42.5,0.0,16.0,5.0
a,2021-04-24 09:00:00+10:00,396.0,238.26,2.291443666666667,0.0011666666666666676,1.0,2021.0,4.0,24.0,9.0,12.5,0.0,16.0,5.0
a,2021-04-24 09:30:00+10:00,396.0,242.37166666666667,1.0097208333333334,-0.27166666666666667,1.0,2021.0,4.0,24.0,9.0,42.5,0.0,16.0,5.0
a,2021-04-24 10:00:00+10:00,396.0,242.58,1.3594210000000002,0.028166666666666673,1.0,2021.0,4.0,24.0,10.0,12.5,0.0,16.0,5.0
a,2021-04-24 10:30:00+10:00,396.0,243.21,0.7091093333333333,-0.52,1.0,2021.0,4.0,24.0,10.0,42.5,0.0,16.0,5.0
a,2021-04-24 11:00:00+10:00,396.0,238.96166666666667,1.0599721666666666,-0.26399999999999996,1.0,2021.0,4.0,24.0,11.0,12.5,0.0,16.0,5.0
a,2021-04-24 11:30:00+10:00,396.0,240.415,0.9814128333333333,-0.24333333333333332,1.0,2021.0,4.0,24.0,11.0,42.5,0.0,16.0,5.0
a,2021-04-24 12:00:00+10:00,396.0,240.0716666666667,1.0441885,-0.35516666666666663,1.0,2021.0,4.0,24.0,12.0,12.5,0.0,16.0,5.0
a,2021-04-24 12:30:00+10:00,396.0,242.35666666666668,1.2054025,-0.9808333333333333,1.0,2021.0,4.0,24.0,12.0,42.5,0.0,16.0,5.0
a,2021-04-24 13:00:00+10:00,396.0,243.18666666666664,1.0458431666666665,-0.619,1.0,2021.0,4.0,24.0,13.0,12.5,0.0,16.0,5.0
a,2021-04-24 13:30:00+10:00,396.0,240.73666666666668,0.6300776666666666,-0.984,1.0,2021.0,4.0,24.0,13.0,42.5,0.0,16.0,5.0
a,2021-04-24 14:00:00+10:00,396.0,241.55166666666665,1.2860538333333331,-0.3825,1.0,2021.0,4.0,24.0,14.0,12.5,0.0,16.0,5.0
a,2021-04-24 14:30:00+10:00,396.0,242.39833333333334,0.5964673333333333,-0.9813333333333333,1.0,2021.0,4.0,24.0,14.0,42.5,0.0,16.0,5.0
a,2021-04-24 15:00:00+10:00,396.0,243.16666666666666,1.1892903333333333,-0.3293333333333333,1.0,2021.0,4.0,24.0,15.0,12.5,0.0,16.0,5.0
a,2021-04-24 15:30:00+10:00,396.0,238.85833333333335,2.370147333333333,-0.5938333333333333,1.0,2021.0,4.0,24.0,15.0,42.5,0.0,16.0,5.0
a,2021-04-24 16:00:00+10:00,396.0,238.06333333333336,1.0209766666666666,-0.6745,1.0,2021.0,4.0,24.0,16.0,12.5,0.0,16.0,5.0
a,2021-04-24 16:30:00+10:00,396.0,236.49,0.7925355,-0.5371666666666667,1.0,2021.0,4.0,24.0,16.0,42.5,0.0,16.0,5.0
a,2021-04-24 17:00:00+10:00,396.0,235.46833333333333,1.1740769999999998,-0.29083333333333333,1.0,2021.0,4.0,24.0,17.0,12.5,0.0,16.0,5.0
a,2021-04-24 17:30:00+10:00,396.0,236.76666666666665,1.2499061666666667,-0.25700000000000006,1.0,2021.0,4.0,24.0,17.0,42.5,0.0,16.0,5.0
a,2021-04-24 18:00:00+10:00,396.0,237.53666666666666,1.2609815,-0.31816666666666665,1.0,2021.0,4.0,24.0,18.0,12.5,0.0,16.0,5.0
a,2021-04-24 18:30:00+10:00,396.0,237.045,1.6481903333333332,-0.6629999999999999,1.0,2021.0,4.0,24.0,18.0,42.5,0.0,16.0,5.0
a,2021-04-24 19:00:00+10:00,396.0,237.26166666666666,1.6432916666666666,-0.6691666666666666,1.0,2021.0,4.0,24.0,19.0,12.5,0.0,16.0,5.0
a,2021-04-24 19:30:00+10:00,396.0,235.605,1.8204399999999998,-0.3558333333333333,1.0,2021.0,4.0,24.0,19.0,42.5,0.0,16.0,5.0
a,2021-04-24 20:00:00+10:00,396.0,236.16333333333333,1.8178483333333333,-0.3506666666666667,1.0,2021.0,4.0,24.0,20.0,12.5,0.0,16.0,5.0
a,2021-04-24 20:30:00+10:00,396.0,238.61666666666667,1.7414883333333335,-0.34400000000000003,1.0,2021.0,4.0,24.0,20.0,42.5,0.0,16.0,5.0
a,2021-04-24 21:00:00+10:00,396.0,236.99,1.5920325,0.2763333333333333,1.0,2021.0,4.0,24.0,21.0,12.5,0.0,16.0,5.0
a,2021-04-24 21:30:00+10:00,396.0,236.98499999999999,1.1527613333333333,-0.01733333333333333,1.0,2021.0,4.0,24.0,21.0,42.5,0.0,16.0,5.0
a,2021-04-24 22:00:00+10:00,396.0,237.22333333333333,1.2560555,0.263,1.0,2021.0,4.0,24.0,22.0,12.5,0.0,16.0,5.0
a,2021-04-24 22:30:00+10:00,396.0,237.86,1.2887743333333332,0.26733333333333337,1.0,2021.0,4.0,24.0,22.0,42.5,0.0,16.0,5.0
a,2021-04-24 23:00:00+10:00,396.0,241.89166666666665,1.084913,-0.016333333333333328,1.0,2021.0,4.0,24.0,23.0,12.5,0.0,16.0,5.0
a,2021-04-24 23:30:00+10:00,396.0,242.59666666666666,1.2885798333333334,0.2625,1.0,2021.0,4.0,24.0,23.0,42.5,0.0,16.0,5.0
a,2021-04-25 00:00:00+10:00,396.0,241.12,1.1911926666666666,-0.3578333333333334,1.0,2021.0,4.0,25.0,0.0,12.5,0.0,16.0,6.0
a,2021-04-25 00:30:00+10:00,396.0,239.13166666666666,1.0637398333333332,-0.3363333333333333,1.0,2021.0,4.0,25.0,0.0,42.5,0.0,16.0,6.0
a,2021-04-25 01:00:00+10:00,396.0,240.8516666666667,0.5025893333333333,-0.9031666666666668,1.0,2021.0,4.0,25.0,1.0,12.5,0.0,16.0,6.0
a,2021-04-25 01:30:00+10:00,396.0,242.14166666666665,0.4465943333333333,-0.8806666666666666,1.0,2021.0,4.0,25.0,1.0,42.5,0.0,16.0,6.0
a,2021-04-25 02:00:00+10:00,396.0,240.76666666666665,0.4661223333333333,-0.7758333333333334,1.0,2021.0,4.0,25.0,2.0,12.5,0.0,16.0,6.0
a,2021-04-25 02:30:00+10:00,396.0,238.235,0.4501023333333333,-0.7364999999999999,1.0,2021.0,4.0,25.0,2.0,42.5,0.0,16.0,6.0
a,2021-04-25 03:00:00+10:00,396.0,241.19833333333335,0.4261756666666667,-0.7101666666666667,1.0,2021.0,4.0,25.0,3.0,12.5,0.0,16.0,6.0
a,2021-04-25 03:30:00+10:00,396.0,240.29833333333332,0.4207798333333333,-0.7038333333333333,1.0,2021.0,4.0,25.0,3.0,42.5,0.0,16.0,6.0
a,2021-04-25 04:00:00+10:00,396.0,242.50333333333333,0.435233,-0.7193333333333333,1.0,2021.0,4.0,25.0,4.0,12.5,0.0,16.0,6.0
a,2021-04-25 04:30:00+10:00,396.0,246.5583333333333,0.46238683333333336,-0.7638333333333334,1.0,2021.0,4.0,25.0,4.0,42.5,0.0,16.0,6.0
a,2021-04-25 05:00:00+10:00,396.0,245.72333333333333,0.4749703333333333,-0.7505000000000001,1.0,2021.0,4.0,25.0,5.0,12.5,0.0,16.0,6.0
a,2021-04-25 05:30:00+10:00,396.0,246.455,0.423521,-0.6749999999999999,1.0,2021.0,4.0,25.0,5.0,42.5,0.0,16.0,6.0
a,2021-04-25 06:00:00+10:00,396.0,244.44833333333335,0.47699416666666666,-0.7678333333333334,1.0,2021.0,4.0,25.0,6.0,12.5,0.0,16.0,6.0
a,2021-04-25 06:30:00+10:00,396.0,245.06499999999997,0.4303871666666667,-0.7005,1.0,2021.0,4.0,25.0,6.0,42.5,0.0,16.0,6.0
a,2021-04-25 07:00:00+10:00,396.0,246.22666666666666,0.7460188333333333,-0.466,1.0,2021.0,4.0,25.0,7.0,12.5,0.0,16.0,6.0
a,2021-04-25 07:30:00+10:00,396.0,246.88833333333332,2.117265,0.8005,1.0,2021.0,4.0,25.0,7.0,42.5,0.0,16.0,6.0
a,2021-04-25 08:00:00+10:00,396.0,243.88333333333333,2.0156103333333335,0.5964999999999999,1.0,2021.0,4.0,25.0,8.0,12.5,0.0,16.0,6.0
a,2021-04-25 08:30:00+10:00,396.0,244.12,1.8362986666666667,0.5176666666666667,1.0,2021.0,4.0,25.0,8.0,42.5,0.0,16.0,6.0
a,2021-04-25 09:00:00+10:00,396.0,245.585,1.033258,-0.11216666666666669,1.0,2021.0,4.0,25.0,9.0,12.5,0.0,16.0,6.0
a,2021-04-25 09:30:00+10:00,396.0,248.99833333333333,1.09953,-0.2105,1.0,2021.0,4.0,25.0,9.0,42.5,0.0,16.0,6.0
a,2021-04-25 10:00:00+10:00,396.0,250.1916666666667,0.8311746666666666,-0.5235,1.0,2021.0,4.0,25.0,10.0,12.5,0.0,16.0,6.0
a,2021-04-25 10:30:00+10:00,396.0,251.0533333333333,0.6420851666666667,0.05966666666666668,1.0,2021.0,4.0,25.0,10.0,42.5,0.0,16.0,6.0
a,2021-04-25 11:00:00+10:00,396.0,251.78333333333333,0.46151816666666673,-0.718,1.0,2021.0,4.0,25.0,11.0,12.5,0.0,16.0,6.0
a,2021-04-25 11:30:00+10:00,396.0,249.40666666666667,0.45539666666666667,-0.7618333333333333,1.0,2021.0,4.0,25.0,11.0,42.5,0.0,16.0,6.0
a,2021-04-25 12:00:00+10:00,396.0,248.79666666666665,0.41770099999999993,-0.6761666666666667,1.0,2021.0,4.0,25.0,12.0,12.5,0.0,16.0,6.0
a,2021-04-25 12:30:00+10:00,396.0,246.97166666666666,0.4770101666666667,-0.7719999999999999,1.0,2021.0,4.0,25.0,12.0,42.5,0.0,16.0,6.0
a,2021-04-25 13:00:00+10:00,396.0,245.91666666666666,0.46900633333333336,-0.7511666666666666,1.0,2021.0,4.0,25.0,13.0,12.5,0.0,16.0,6.0
a,2021-04-25 13:30:00+10:00,396.0,242.62166666666667,0.42187100000000005,-0.6825,1.0,2021.0,4.0,25.0,13.0,42.5,0.0,16.0,6.0
a,2021-04-25 14:00:00+10:00,396.0,242.165,1.4331435,0.13749999999999998,1.0,2021.0,4.0,25.0,14.0,12.5,0.0,16.0,6.0
a,2021-04-25 14:30:00+10:00,396.0,241.34166666666667,0.7180274999999999,-0.38366666666666666,1.0,2021.0,4.0,25.0,14.0,42.5,0.0,16.0,6.0
a,2021-04-25 15:00:00+10:00,396.0,241.63833333333332,1.1658668333333333,-0.9011666666666667,1.0,2021.0,4.0,25.0,15.0,12.5,0.0,16.0,6.0
a,2021-04-25 15:30:00+10:00,396.0,239.4766666666667,0.9602404999999999,-0.6758333333333333,1.0,2021.0,4.0,25.0,15.0,42.5,0.0,16.0,6.0
a,2021-04-25 16:00:00+10:00,396.0,243.24833333333333,0.9217251666666666,-0.6731666666666666,1.0,2021.0,4.0,25.0,16.0,12.5,0.0,16.0,6.0
a,2021-04-25 16:30:00+10:00,396.0,240.90166666666667,1.5818640000000002,-0.3941666666666667,1.0,2021.0,4.0,25.0,16.0,42.5,0.0,16.0,6.0
a,2021-04-25 17:00:00+10:00,396.0,237.345,3.840821666666667,0.3073333333333333,1.0,2021.0,4.0,25.0,17.0,12.5,0.0,16.0,6.0
a,2021-04-25 17:30:00+10:00,396.0,233.70166666666668,3.7083266666666663,0.9796666666666667,1.0,2021.0,4.0,25.0,17.0,42.5,0.0,16.0,6.0
a,2021-04-25 18:00:00+10:00,396.0,233.67166666666665,2.308983,0.9473333333333334,1.0,2021.0,4.0,25.0,18.0,12.5,0.0,16.0,6.0
a,2021-04-25 18:30:00+10:00,396.0,238.50833333333333,2.5021850000000003,0.9448333333333333,1.0,2021.0,4.0,25.0,18.0,42.5,0.0,16.0,6.0
a,2021-04-25 19:00:00+10:00,396.0,237.6833333333333,5.758403333333334,0.9596666666666667,1.0,2021.0,4.0,25.0,19.0,12.5,0.0,16.0,6.0
a,2021-04-25 19:30:00+10:00,396.0,238.63666666666666,1.81422,0.9401666666666667,1.0,2021.0,4.0,25.0,19.0,42.5,0.0,16.0,6.0
a,2021-04-25 20:00:00+10:00,396.0,237.795,3.593106666666667,0.6641666666666667,1.0,2021.0,4.0,25.0,20.0,12.5,0.0,16.0,6.0
a,2021-04-25 20:30:00+10:00,396.0,237.3083333333333,1.6448616666666667,-0.6633333333333333,1.0,2021.0,4.0,25.0,20.0,42.5,0.0,16.0,6.0
a,2021-04-25 21:00:00+10:00,396.0,237.95666666666668,1.6477983333333333,0.2678333333333333,1.0,2021.0,4.0,25.0,21.0,12.5,0.0,16.0,6.0
a,2021-04-25 21:30:00+10:00,396.0,237.1833333333333,1.1373283333333333,0.9631666666666666,1.0,2021.0,4.0,25.0,21.0,42.5,0.0,16.0,6.0
a,2021-04-25 22:00:00+10:00,396.0,240.35833333333335,1.534553,0.944,1.0,2021.0,4.0,25.0,22.0,12.5,0.0,16.0,6.0
a,2021-04-25 22:30:00+10:00,396.0,238.59,1.8781566666666667,0.9158333333333334,1.0,2021.0,4.0,25.0,22.0,42.5,0.0,16.0,6.0
a,2021-04-25 23:00:00+10:00,396.0,238.92999999999998,1.2037726666666668,-0.38566666666666666,1.0,2021.0,4.0,25.0,23.0,12.5,0.0,16.0,6.0
a,2021-04-25 23:30:00+10:00,396.0,239.55499999999998,0.4717305,-0.757,1.0,2021.0,4.0,25.0,23.0,42.5,0.0,16.0,6.0
a,2021-04-26 00:00:00+10:00,396.0,241.78166666666667,0.45894216666666665,-0.7533333333333333,1.0,2021.0,4.0,26.0,0.0,12.5,0.0,17.0,0.0
a,2021-04-26 00:30:00+10:00,396.0,242.83833333333334,0.4678278333333334,-0.7686666666666667,1.0,2021.0,4.0,26.0,0.0,42.5,0.0,17.0,0.0
a,2021-04-26 01:00:00+10:00,396.0,244.76999999999998,0.45607983333333335,-0.7688333333333333,1.0,2021.0,4.0,26.0,1.0,12.5,0.0,17.0,0.0
a,2021-04-26 01:30:00+10:00,396.0,244.00333333333333,0.46402516666666666,-0.755,1.0,2021.0,4.0,26.0,1.0,42.5,0.0,17.0,0.0
a,2021-04-26 02:00:00+10:00,396.0,243.85166666666666,0.4313365,-0.701,1.0,2021.0,4.0,26.0,2.0,12.5,0.0,17.0,0.0
a,2021-04-26 02:30:00+10:00,396.0,243.13,0.46161366666666664,-0.7691666666666667,1.0,2021.0,4.0,26.0,2.0,42.5,0.0,17.0,0.0
a,2021-04-26 03:00:00+10:00,396.0,243.205,0.4351146666666667,-0.695,1.0,2021.0,4.0,26.0,3.0,12.5,0.0,17.0,0.0
a,2021-04-26 03:30:00+10:00,396.0,243.90166666666667,0.42199366666666666,-0.6915,1.0,2021.0,4.0,26.0,3.0,42.5,0.0,17.0,0.0
a,2021-04-26 04:00:00+10:00,396.0,241.98166666666668,0.42967483333333334,-0.6986666666666667,1.0,2021.0,4.0,26.0,4.0,12.5,0.0,17.0,0.0
a,2021-04-26 04:30:00+10:00,396.0,241.12666666666667,0.43388050000000006,-0.7108333333333333,1.0,2021.0,4.0,26.0,4.0,42.5,0.0,17.0,0.0
a,2021-04-26 05:00:00+10:00,396.0,239.78666666666666,0.42854533333333333,-0.7071666666666667,1.0,2021.0,4.0,26.0,5.0,12.5,0.0,17.0,0.0
a,2021-04-26 05:30:00+10:00,396.0,238.5533333333333,0.428989,-0.7021666666666667,1.0,2021.0,4.0,26.0,5.0,42.5,0.0,17.0,0.0
a,2021-04-26 06:00:00+10:00,396.0,239.98166666666665,0.42369083333333335,-0.7046666666666667,1.0,2021.0,4.0,26.0,6.0,12.5,0.0,17.0,0.0
a,2021-04-26 06:30:00+10:00,396.0,238.87833333333333,0.4254553333333333,-0.7003333333333334,1.0,2021.0,4.0,26.0,6.0,42.5,0.0,17.0,0.0
a,2021-04-26 07:00:00+10:00,396.0,240.30499999999998,1.3019965,0.10366666666666668,1.0,2021.0,4.0,26.0,7.0,12.5,0.0,17.0,0.0
a,2021-04-26 07:30:00+10:00,396.0,237.79333333333332,3.112565,0.8664999999999999,1.0,2021.0,4.0,26.0,7.0,42.5,0.0,17.0,0.0
a,2021-04-26 08:00:00+10:00,396.0,235.79,2.724625,0.8518333333333333,1.0,2021.0,4.0,26.0,8.0,12.5,0.0,17.0,0.0
a,2021-04-26 08:30:00+10:00,396.0,238.55499999999998,2.62698,0.8555,1.0,2021.0,4.0,26.0,8.0,42.5,0.0,17.0,0.0
a,2021-04-26 09:00:00+10:00,396.0,240.36666666666667,3.7981033333333336,0.8771666666666667,1.0,2021.0,4.0,26.0,9.0,12.5,0.0,17.0,0.0
a,2021-04-26 09:30:00+10:00,396.0,241.37666666666667,1.9048280000000002,0.26383333333333336,1.0,2021.0,4.0,26.0,9.0,42.5,0.0,17.0,0.0
a,2021-04-26 10:00:00+10:00,396.0,241.36333333333334,1.7792025000000002,0.24583333333333332,1.0,2021.0,4.0,26.0,10.0,12.5,0.0,17.0,0.0
a,2021-04-26 10:30:00+10:00,396.0,245.70833333333334,2.1599085,-0.017000000000000015,1.0,2021.0,4.0,26.0,10.0,42.5,0.0,17.0,0.0
a,2021-04-26 11:00:00+10:00,396.0,248.72666666666666,0.9154970000000001,-0.5931666666666667,1.0,2021.0,4.0,26.0,11.0,12.5,0.0,17.0,0.0
a,2021-04-26 11:30:00+10:00,396.0,245.14666666666668,0.6085626666666667,-0.864,1.0,2021.0,4.0,26.0,11.0,42.5,0.0,17.0,0.0
a,2021-04-26 12:00:00+10:00,396.0,242.98166666666665,1.3167863333333332,-0.31183333333333335,1.0,2021.0,4.0,26.0,12.0,12.5,0.0,17.0,0.0
a,2021-04-26 12:30:00+10:00,396.0,242.715,1.6163508333333334,-0.01766666666666668,1.0,2021.0,4.0,26.0,12.0,42.5,0.0,17.0,0.0
a,2021-04-26 13:00:00+10:00,396.0,242.35833333333335,1.3845185000000002,-0.32666666666666666,1.0,2021.0,4.0,26.0,13.0,12.5,0.0,17.0,0.0
a,2021-04-26 13:30:00+10:00,396.0,242.12166666666667,2.7669331666666666,-0.3658333333333333,1.0,2021.0,4.0,26.0,13.0,42.5,0.0,17.0,0.0
a,2021-04-26 14:00:00+10:00,396.0,243.77833333333334,2.201881333333333,0.27166666666666667,1.0,2021.0,4.0,26.0,14.0,12.5,0.0,17.0,0.0
a,2021-04-26 14:30:00+10:00,396.0,243.005,1.3787568333333333,-0.03816666666666665,1.0,2021.0,4.0,26.0,14.0,42.5,0.0,17.0,0.0
a,2021-04-26 15:00:00+10:00,396.0,244.09833333333333,0.43771849999999995,-0.809,1.0,2021.0,4.0,26.0,15.0,12.5,0.0,17.0,0.0
a,2021-04-26 15:30:00+10:00,396.0,244.19000000000003,0.9573756666666666,-0.3175,1.0,2021.0,4.0,26.0,15.0,42.5,0.0,17.0,0.0
a,2021-04-26 16:00:00+10:00,396.0,242.3166666666667,1.1568598333333335,-0.29516666666666663,1.0,2021.0,4.0,26.0,16.0,12.5,0.0,17.0,0.0
a,2021-04-26 16:30:00+10:00,396.0,236.92999999999998,1.5944263333333335,-0.32549999999999996,1.0,2021.0,4.0,26.0,16.0,42.5,0.0,17.0,0.0
a,2021-04-26 17:00:00+10:00,396.0,236.515,1.1235893333333336,-0.35083333333333333,1.0,2021.0,4.0,26.0,17.0,12.5,0.0,17.0,0.0
a,2021-04-26 17:30:00+10:00,396.0,233.58666666666667,1.1030446666666667,-0.35233333333333333,1.0,2021.0,4.0,26.0,17.0,42.5,0.0,17.0,0.0
a,2021-04-26 18:00:00+10:00,396.0,233.145,3.520656666666667,0.9233333333333333,1.0,2021.0,4.0,26.0,18.0,12.5,0.0,17.0,0.0
a,2021-04-26 18:30:00+10:00,396.0,232.95666666666668,4.082931666666666,0.9611666666666667,1.0,2021.0,4.0,26.0,18.0,42.5,0.0,17.0,0.0
a,2021-04-26 19:00:00+10:00,396.0,235.84333333333333,2.3556866666666667,0.8918333333333334,1.0,2021.0,4.0,26.0,19.0,12.5,0.0,17.0,0.0
a,2021-04-26 19:30:00+10:00,396.0,236.1833333333333,2.24046,0.8856666666666667,1.0,2021.0,4.0,26.0,19.0,42.5,0.0,17.0,0.0
a,2021-04-26 20:00:00+10:00,396.0,237.08166666666668,2.5536133333333333,0.8650000000000001,1.0,2021.0,4.0,26.0,20.0,12.5,0.0,17.0,0.0
a,2021-04-26 20:30:00+10:00,396.0,238.83666666666667,2.3627683333333334,0.8553333333333333,1.0,2021.0,4.0,26.0,20.0,42.5,0.0,17.0,0.0
a,2021-04-26 21:00:00+10:00,396.0,235.385,1.7986583333333332,0.8693333333333334,1.0,2021.0,4.0,26.0,21.0,12.5,0.0,17.0,0.0
a,2021-04-26 21:30:00+10:00,396.0,236.76166666666666,1.8007566666666666,0.8336666666666667,1.0,2021.0,4.0,26.0,21.0,42.5,0.0,17.0,0.0
a,2021-04-26 22:00:00+10:00,396.0,234.36,1.2989403333333334,-0.04666666666666667,1.0,2021.0,4.0,26.0,22.0,12.5,0.0,17.0,0.0
a,2021-04-26 22:30:00+10:00,396.0,234.59333333333333,1.6735093333333335,0.9455,1.0,2021.0,4.0,26.0,22.0,42.5,0.0,17.0,0.0
a,2021-04-26 23:00:00+10:00,396.0,237.12333333333333,1.2938353333333332,0.275,1.0,2021.0,4.0,26.0,23.0,12.5,0.0,17.0,0.0
a,2021-04-26 23:30:00+10:00,396.0,240.20833333333334,1.0601438333333333,0.621,1.0,2021.0,4.0,26.0,23.0,42.5,0.0,17.0,0.0
a,2021-04-27 00:00:00+10:00,396.0,242.795,0.5720893333333333,-0.26866666666666666,1.0,2021.0,4.0,27.0,0.0,12.5,0.0,17.0,1.0
a,2021-04-27 00:30:00+10:00,396.0,244.04333333333332,0.5130469999999999,-0.8690000000000001,1.0,2021.0,4.0,27.0,0.0,42.5,0.0,17.0,1.0
a,2021-04-27 01:00:00+10:00,396.0,245.36333333333334,0.434353,-0.754,1.0,2021.0,4.0,27.0,1.0,12.5,0.0,17.0,1.0
a,2021-04-27 01:30:00+10:00,396.0,244.01166666666666,0.5042458333333334,-0.848,1.0,2021.0,4.0,27.0,1.0,42.5,0.0,17.0,1.0
